name,country_name,longitude,latitude,population,significance
Otradnyy,Russian Federation,53.37596,51.3452,50127,516038779
Metlili Chaamba,Algeria,32.26667,3.63333,50117,165906642
Minnetonka Mills,United States,44.94107,-93.4419,50117,3184613488
Balayan,Philippines,13.93714,120.73224,50115,165320858
Zacapú,Mexico,19.81396,-101.79157,50112,418269950
Jihlava,Czech Republic,49.3961,15.59124,50100,1148904471
Taquaritinga,Brazil,-21.40611,-48.50472,50098,340508318
Bhongīr,India,17.51544,78.88563,50094,95214007
Reservoir,Australia,-37.71667,145.0,50092,2595374420
Snezhinsk,Russian Federation,56.085,60.73139,50086,515616699
Dunaújváros,Hungary,46.96479,18.93974,50084,796292942
Nanjian,China,25.04493,100.51437,50083,525891314
Uiju,North Korea,40.19944,124.53167,50081,55610518
Inda Silasē,Ethiopia,14.10307,38.28289,50078,46890058
Craigieburn,Australia,-37.6,144.95,50069,2594182740
Heidenheim an der Brenz,Germany,48.67798,10.15162,50067,2313517438
Tateyama,Japan,34.98333,139.86667,50064,1979474452
Jatiroto,Indonesia,-7.88333,111.11667,50059,193707727
Naxi,China,28.77422,105.36488,50020,525229789
Aonla,India,28.27402,79.16521,50011,95056248
Xo‘jayli Shahri,Uzbekistan,42.40881,59.44544,50000,84288247
Kozhukhovo,Russian Federation,55.7,37.66667,50000,514731361
Putrajaya,Malaysia,2.93527,101.69112,50000,520089701
Merter Keresteciler,Turkey,41.01295,28.88593,50000,426908453
Monsanto,Portugal,39.46203,-8.7118,50000,1121853900
Rustavi,Georgia,41.56271,44.9787,50000,213943039
Untolovo,Russian Federation,60.0122,30.20897,50000,514731361
Semënovskoye,Russian Federation,55.68333,37.55,50000,514731361
Tipitapa,Nicaragua,12.19732,-86.09706,50000,95262838
Novokhovrino,Russian Federation,55.86667,37.5,50000,514731361
Merelani,Tanzania,-3.56182,36.97895,50000,52239534
Ghazieh,Lebanon,33.5175,35.36889,50000,244550074
Hpa-An,Myanmar,16.88953,97.63482,50000,70010912
Kozeyevo,Russian Federation,55.86667,37.61667,50000,514731361
Akademgorodok,Russian Federation,54.8523,83.106,50000,514731361
Juigalpa,Nicaragua,12.10629,-85.36452,50000,95262838
Nikol’skoye,Russian Federation,55.68333,37.48333,50000,514731361
Novokuz’minki,Russian Federation,55.71667,37.78333,50000,514731361
Ciudad Sandino,Nicaragua,12.15889,-86.34417,50000,95262838
‘Ayn al ‘Arab,Syrian Arab Republic,36.89095,38.35347,50000,115438540
Al-Hamdaniya,Iraq,36.27093,43.37758,50000,207874225
Arashiyama,Japan,35.01481,135.67755,50000,1976943963
Polanco,Mexico,19.43332,-99.19919,50000,417335119
Metrogorodok,Russian Federation,55.80961,37.78739,50000,514731361
Likhobory,Russian Federation,55.85,37.56667,50000,514731361
Berlin Treptow,Germany,52.49376,13.44469,50000,2310421474
Moanda,Congo,-5.92753,12.37148,50000,27840659
Vagonoremont,Russian Federation,55.9,37.55,50000,514731361
güngören merter,Turkey,41.00711,28.88795,50000,426908453
Rawalakot,Pakistan,33.85782,73.76043,50000,59686670
Hayes,United Kingdom,51.51579,-0.4234,50000,2014231923
Vatutino,Russian Federation,55.88441,37.69055,50000,514731361
Ko Samui,Thailand,9.53567,99.93567,50000,359452092
Stonecrest,United States,33.70849,-84.13485,50000,3177178889
Novovladykino,Russian Federation,55.85,37.58333,50000,514731361
Tabas,Iran,33.59586,56.92437,49993,114111615
Khagaria,India,25.5022,86.46708,49982,95001128
Cabiao,Philippines,15.2488,120.8548,49980,164875516
Cerritos,United States,33.85835,-118.06479,49975,3175590300
Dhāmpur,India,29.30883,78.51083,49973,94984021
Rio Tinto,Portugal,41.17872,-8.55953,49966,1121091040
Peine,Germany,52.31928,10.2352,49953,2308249677
Maun,Botswana,-19.98333,23.41667,49945,335180416
Sayanogorsk,Russian Federation,53.0875,91.39972,49939,514103389
Redford,United States,42.38337,-83.2966,49936,3173112100
Belo Jardim,Brazil,-8.33556,-36.42417,49922,339312073
Marano di Napoli,Italy,40.8971,14.18824,49920,1581276009
Mariendorf,Germany,52.4378,13.38109,49917,2306586174
San Luis de la Paz,Mexico,21.29771,-100.51736,49914,416617303
East Honolulu,United States,21.28906,-157.71734,49914,3171714142
Troy,United States,42.72841,-73.69179,49906,3171205793
Doetinchem,Netherlands,51.965,6.28889,49906,2614930507
Mukah,Malaysia,2.89435,112.09145,49900,519049521
Paignton,United Kingdom,50.43565,-3.56789,49886,2009639474
Kanash,Russian Federation,55.50962,47.49127,49886,513557774
Pordenone,Italy,45.95689,12.66051,49878,1579945608
Kabba,Nigeria,7.82719,6.07502,49869,104579905
Monchegorsk,Russian Federation,67.93972,32.87389,49868,513372470
Niksar,Turkey,40.59167,36.95167,49865,425755800
Odienné,Ivory Coast,9.50511,-7.56433,49857,115953607
Sardhana,India,29.14551,77.61433,49857,94763539
Dīdwāna,India,27.40096,74.57537,49852,94754036
Zaranj,Afghanistan,30.95962,61.86037,49851,25364608
Chortoq,Uzbekistan,41.06924,71.82372,49844,84025268
Neunkirchen,Germany,49.34449,7.18045,49843,2303166750
Falāvarjān,Iran,32.5553,51.50973,49843,113769233
Sunnyside,United States,40.73982,-73.93542,49833,3166567112
Okhtyrka,Ukraine,50.31036,34.89879,49818,175616595
Östersund,Sweden,63.1792,14.63566,49806,2602826565
Zaječar,Serbia,43.90358,22.26405,49800,381778975
Benevides,Brazil,-1.36139,-48.24472,49794,338442077
El Meghaïer,Algeria,33.95304,5.92927,49793,164834077
Kerkrade,Netherlands,50.86583,6.0625,49777,2608171279
Changdian,China,34.77586,116.58339,49772,522625691
Lota,Chile,-37.08994,-73.1577,49763,658449296
Puławy,Poland,51.41655,21.96939,49759,779035997
Khemis el Khechna,Algeria,36.64997,3.3308,49757,164714903
Dosso,Niger,13.049,3.1937,49750,28111801
Chachoengsao,Thailand,13.6882,101.07156,49741,357590130
Chilmāri,Bangladesh,25.55613,89.67097,49736,97919850
Charleston,United States,38.34982,-81.63262,49736,3160403385
Downers Grove,United States,41.80892,-88.01117,49732,3160149211
Whitman,United States,39.91678,-75.15546,49732,3160149211
Wharton,United States,39.92678,-75.15712,49732,3160149211
Katoro,Tanzania,-2.99983,31.93261,49691,51916693
Azusa,United States,34.13362,-117.90756,49690,3157480380
Jalor,India,25.34558,72.61559,49682,94430916
Keskin,Turkey,39.67306,33.61361,49679,424167701
Labuhan Deli,Indonesia,3.7278,98.6738,49668,192194718
Hadali,Pakistan,32.64043,74.56898,49663,59284382
Xinglou,China,34.56667,117.82778,49653,521376144
Myrnohrad,Ukraine,48.30523,37.26091,49646,175010267
Wilson,United States,35.72127,-77.91554,49643,3154493832
Irákleio,Greece,38.05282,23.76523,49642,877481547
Carcassonne,France,43.21649,2.34863,49600,1935905874
Monroe,United States,32.50931,-92.1193,49598,3151634371
Llanelli,United Kingdom,51.68195,-4.16191,49591,1997755506
Morong,Philippines,14.51849,121.23778,49589,163585674
Vryburg,South Africa,-26.95659,24.7284,49588,252438377
Rājgarh,India,28.64201,75.38612,49583,94242746
Bārh,India,25.48339,85.70928,49557,94193327
Tokoname,Japan,34.88333,136.85,49554,1959309623
Parker,United States,39.5186,-104.76136,49550,3148584279
Badūria,India,22.74431,88.78655,49547,94174320
Mihe,China,36.62096,118.52872,49545,520242101
Ifakara,Tanzania,-8.13333,36.68333,49528,51746392
Wodzisław Śląski,Poland,50.00377,18.47205,49521,775309825
La Mirada,United States,33.91724,-118.01201,49520,3146677972
Bad Oeynhausen,Germany,52.20699,8.80365,49513,2287917968
Karapınar,Turkey,37.71596,33.55064,49509,422716212
Apizaco,Mexico,19.41333,-98.14358,49506,413211848
Shorāpur,India,16.521,76.75738,49501,94086888
Īstgāh-e Rāh Āhan-e Garmsār,Iran,35.23455,52.30942,49491,112965774
Lichtenrade,Germany,52.39844,13.40637,49489,2286808966
Acireale,Italy,37.60886,15.16577,49477,1567243451
Angoulême,France,45.64997,0.15345,49468,1930753867
Kirkcaldy,United Kingdom,56.11683,-3.15999,49460,1992478218
Belleville,Canada,44.16682,-77.38277,49454,2139289852
Minot,United States,48.23251,-101.29627,49450,3142229922
Point Cook,Australia,-37.91482,144.75088,49436,2561385647
Nova Odessa,Brazil,-22.7775,-47.29583,49432,335981619
Nageswari,Bangladesh,25.96817,89.69153,49425,97307556
Aloha,United States,45.49428,-122.86705,49425,3140641332
Ziway,Ethiopia,7.93333,38.71667,49416,46270200
Skarżysko-Kamienna,Poland,51.11311,20.87162,49410,773571989
Jugsālai,India,22.77668,86.18351,49410,93913923
Uzgen,Kyrgyzstan,40.76994,73.30068,49410,57988137
Jobabo,Cuba,20.90748,-77.28194,49403,449823742
Suhum,Ghana,6.04089,-0.45004,49398,115024954
Mut,Turkey,36.64389,33.43885,49397,421759937
La Estrella,Colombia,6.15769,-75.64317,49386,263364353
Satka,Russian Federation,55.0425,59.04,49384,508389871
Hvidovre,Denmark,55.65719,12.47364,49380,3015306565
Cha-am,Thailand,12.8,99.96667,49375,354958941
An Nabk,Syrian Arab Republic,34.02403,36.72848,49372,113988632
Wolmaransstad,South Africa,-27.1974,25.98311,49366,251308238
Sorokyne,Ukraine,48.29235,39.73921,49352,173973869
Saginaw,United States,43.41947,-83.95081,49347,3135684933
Alexandria,Romania,43.98333,25.33333,49346,636370389
Bedford,United States,32.84402,-97.14307,49337,3135049497
Kizhake Chālakudi,India,10.30067,76.33763,49330,93761867
Quixadá,Brazil,-4.97139,-39.01528,49328,335274748
Rancho Santa Margarita,United States,33.64086,-117.6031,49324,3134223431
Arecibo,Puerto Rico,18.47245,-66.71573,49318,1592523649
Ruzayevka,Russian Federation,54.06387,44.9509,49311,507638363
Mirpur Mathelo,Pakistan,28.02136,69.54914,49311,58864188
Edenvale,South Africa,-26.14095,28.15247,49292,250931525
Cypress,United States,33.81696,-118.03729,49290,3132062949
Grangwav,Haiti,18.4259,-72.76995,49288,57999941
Tomioka,Japan,36.25411,138.89813,49281,1948515509
Dornbirn,Austria,47.41427,9.74195,49278,2381489006
Libertador General San Martín,Argentina,-23.80644,-64.78757,49267,415908045
eSikhaleni,South Africa,-28.87097,31.89961,49265,250794076
Scafati,Italy,40.7602,14.53723,49264,1560496420
Pedro Leopoldo,Brazil,-19.61806,-44.04306,49261,334819359
Dongcheng,China,19.70868,109.4561,49252,517165485
Murray,United States,40.66689,-111.88799,49250,3129521206
Jinjiang,China,28.40051,116.89983,49245,517091982
Hof,Germany,50.31297,11.91261,49239,2275256859
Timimoun,Algeria,29.26388,0.23098,49237,162993502
Annecy,France,45.90878,6.12565,49232,1921542702
Mutsu,Japan,41.28944,141.21694,49220,1946103637
Bentong Town,Malaysia,3.52229,101.90866,49213,511903489
Qayroqqum,Tajikistan,40.26598,69.79585,49200,42269588
Liloan,Philippines,10.3991,123.9992,49198,162295831
Emiliano Zapata,Mexico,18.84065,-99.18463,49193,410599330
Abū ‘Arīsh,Saudi Arabia,16.96887,42.83251,49171,988844357
Copacabana,Colombia,6.34633,-75.50888,49169,262207141
New Plymouth,New Zealand,-39.06667,174.08333,49168,2039387596
Paghmān,Afghanistan,34.58787,68.95091,49157,25011495
Moncalieri,Italy,44.9994,7.68236,49153,1556980362
Cuyahoga Falls,United States,41.13394,-81.48456,49146,3122912674
Rehnān,Iran,32.68325,51.60158,49143,112171446
Porto Ferreira,Brazil,-21.85389,-47.47917,49127,333908582
Coeur d'Alene,United States,47.67768,-116.78047,49122,3121387628
Bloomfield,United States,40.80677,-74.18542,49120,3121260541
Gampengrejo,Indonesia,-7.76667,112.01667,49118,190066444
Bromsgrove,United Kingdom,52.33574,-2.05983,49117,1978660587
Sidlaghatta,India,13.38896,77.86444,49114,93351314
Goshogawara,Japan,40.80444,140.44139,49110,1941754361
Friedrichsfelde,Germany,52.50575,13.50812,49109,2269249763
Hacienda La Calera,Chile,-32.78333,-71.21667,49106,649756067
Balneário Camboriú,Brazil,-26.99056,-48.63472,49100,333725067
Viareggio,Italy,43.86693,10.2502,49099,1555269847
Harrisburg,United States,40.2737,-76.88442,49081,3118782341
Serrinha,Brazil,-11.66417,-39.0075,49078,333575536
Ibitinga,Brazil,-21.75778,-48.82889,49074,333548349
Kleve,Germany,51.78826,6.13865,49072,2267540051
Saiki,Japan,32.95,131.9,49065,1939975111
Dāhānu,India,19.96778,72.71263,49048,93225868
Touggourt,Algeria,33.10527,6.05796,49044,162354597
Trstenik,Serbia,43.61694,21.0025,49043,375975628
Skierniewice,Poland,51.95485,20.15837,49042,767810513
Port of Spain,Trinidad and Tobago,10.66668,-61.51889,49031,754294839
Bannu,Pakistan,32.98527,70.60403,49008,58502486
Jiawang Zhen,China,34.42202,117.46764,49005,514571887
Pajok,South Sudan,3.86512,32.48212,49000,52519785
Dompu,Indonesia,-8.5365,118.4634,49000,189609833
Pak Chong,Thailand,14.70802,101.41614,48999,352255861
Rowland Heights,United States,33.97612,-117.90534,48993,3113190507
Verkhnyaya Salda,Russian Federation,58.04874,60.55949,48992,504354377
Covina,United States,34.09001,-117.89034,48984,3112618614
Kampen,Netherlands,52.555,5.91111,48980,2566410777
Khān Shaykhūn,Syrian Arab Republic,35.44208,36.65095,48975,113072050
Valladolid,Mexico,20.68812,-88.19936,48973,408763056
Stillwater,United States,36.11561,-97.05837,48967,3111538374
Qiryat Ata,Israel,32.81149,35.11323,48966,2135432538
Eltham,United Kingdom,51.45061,0.05225,48964,1972497037
T’aebaek,South Korea,37.1759,128.9889,48962,1541770426
Gatak,Indonesia,-7.59083,110.70444,48959,189451180
Rasipuram,India,11.46009,78.18635,48950,93039598
Sittingbourne,United Kingdom,51.34128,0.73282,48948,1971852483
Viedma,Argentina,-40.81345,-62.99668,48940,413147537
Benevento,Italy,41.1307,14.77816,48931,1549948245
Dollard-Des Ormeaux,Canada,45.49452,-73.82419,48930,2116622567
Haiyang,China,29.78612,118.17698,48928,513763357
Rosso,Mauritania,16.51378,-15.80503,48922,81842765
Osinniki,Russian Federation,53.6239,87.3598,48919,503602869
Valle Hermoso,Mexico,25.67207,-97.81313,48918,408303987
Niagara Falls,United States,43.0945,-79.05671,48916,3108297651
Novyy Turtkul’,Uzbekistan,41.55,61.01667,48908,82447392
Singaparna,Indonesia,-7.3515,108.111,48882,189153221
Punganūru,India,13.36672,78.57186,48865,92878038
Collierville,United States,35.04204,-89.66453,48863,3104929841
Brandon,Canada,49.84692,-99.95306,48859,2113551237
Mandapeta,India,16.86254,81.92921,48852,92853329
Summerville,United States,33.0185,-80.17565,48848,3103976688
Nekā,Iran,36.65079,53.29905,48847,111495811
Poonamalle,India,13.04888,80.11488,48837,92824818
Waingapu,Indonesia,-9.6567,120.2641,48828,188944264
South Bel Air,United States,39.53316,-76.33746,48828,3102705816
Ravensburg,Germany,47.78198,9.61062,48825,2256126569
Barpeta,India,26.32293,91.00632,48824,92800109
South Benfleet,United Kingdom,51.55295,0.55962,48824,1966857188
Cornwall,Canada,45.01809,-74.72815,48821,2111907426
Congonhas,Brazil,-20.50525,-43.8588,48819,331815154
Al Balyanā,Egypt,26.23648,32.00387,48801,173139645
Sheboygan,United States,43.75083,-87.71453,48797,3100735965
